a,p,q,f,l,T,m,M
1850083857,2982.79000000,0.00400000,3402596429,3402596429,1767245703216,False,True
1850083858,2982.79000000,0.00830000,3402596430,3402596430,1767245703838,False,True
1850083859,2982.79000000,0.00330000,3402596431,3402596431,1767245706613,False,True
1850083860,2982.79000000,0.40310000,3402596432,3402596432,1767245706766,False,True
1850083861,2982.78000000,3.30330000,3402596433,3402596502,1767245708546,True,True
1850083862,2982.78000000,3.93170000,3402596503,3402596504,1767245708546,True,True
1850083863,2982.78000000,3.55050000,3402596505,3402596517,1767245708546,True,True
1850083864,2982.79000000,1.00000000,3402596518,3402596518,1767245709740,False,True
1850083865,2982.79000000,0.00180000,3402596519,3402596519,1767245710337,False,True
1850083866,2982.79000000,0.10050000,3402596520,3402596520,1767245714660,False,True
1850083867,2982.79000000,1.57290000,3402596521,3402596587,1767245717914,False,True
1850083868,2982.79000000,0.53030000,3402596588,3402596608,1767245717967,False,True
1850083869,2982.80000000,3.01150000,3402596609,3402596636,1767245717967,False,True
1850083870,2982.80000000,0.93720000,3402596637,3402596660,1767245718016,False,True
1850083871,2982.81000000,0.01080000,3402596661,3402596666,1767245718016,False,True
1850083872,2982.82000000,0.00180000,3402596667,3402596667,1767245718016,False,True
1850083873,2982.83000000,0.01200000,3402596668,3402596672,1767245718016,False,True
1850083874,2982.84000000,0.00350000,3402596673,3402596674,1767245718016,False,True
1850083875,2982.85000000,0.00180000,3402596675,3402596675,1767245718016,False,True
1850083876,2982.86000000,0.00180000,3402596676,3402596676,1767245718016,False,True
1850083877,2982.87000000,0.00180000,3402596677,3402596677,1767245718016,False,True
1850083878,2982.88000000,0.01780000,3402596678,3402596679,1767245718016,False,True
1850083879,2982.90000000,0.00720000,3402596680,3402596683,1767245718016,False,True
1850083880,2982.91000000,0.07130000,3402596684,3402596690,1767245718016,False,True
1850083881,2982.92000000,0.06890000,3402596691,3402596692,1767245718016,False,True
1850083882,2982.94000000,0.00540000,3402596693,3402596695,1767245718016,False,True
1850083883,2982.95000000,0.07680000,3402596696,3402596731,1767245718266,False,True
1850083884,2982.96000000,0.02500000,3402596732,3402596745,1767245718266,False,True
1850083885,2982.97000000,0.00180000,3402596746,3402596746,1767245718266,False,True
1850083886,2982.98000000,0.00350000,3402596747,3402596748,1767245718266,False,True
1850083887,2982.99000000,0.00680000,3402596749,3402596750,1767245718266,False,True
1850083888,2983.00000000,0.00890000,3402596751,3402596755,1767245718266,False,True
1850083889,2983.01000000,0.00180000,3402596756,3402596756,1767245718266,False,True
1850083890,2983.04000000,0.00720000,3402596757,3402596760,1767245718266,False,True
1850083891,2983.05000000,0.09730000,3402596761,3402596773,1767245719660,False,True
1850083892,2983.05000000,0.41000000,3402596774,3402596774,1767245724724,False,True
1850083893,2983.05000000,0.25200000,3402596775,3402596783,1767245725817,False,True
1850083894,2983.04000000,0.00540000,3402596784,3402596784,1767245728601,True,True
1850083895,2983.05000000,0.00200000,3402596785,3402596785,1767245730373,False,True
1850083896,2983.05000000,0.00500000,3402596786,3402596786,1767245732297,False,True
1850083897,2983.05000000,0.00670000,3402596787,3402596787,1767245732305,False,True
1850083898,2983.04000000,0.01100000,3402596788,3402596788,1767245732550,True,True
1850083899,2983.04000000,0.30000000,3402596789,3402596789,1767245733388,True,True
1850083900,2983.05000000,0.01620000,3402596790,3402596790,1767245736186,False,True
1850083901,2983.05000000,0.00180000,3402596791,3402596791,1767245736733,False,True
1850083902,2983.04000000,0.03360000,3402596792,3402596792,1767245737507,True,True
1850083903,2983.05000000,1.27370000,3402596793,3402596800,1767245740162,False,True
1850083904,2983.05000000,0.00780000,3402596801,3402596801,1767245742325,False,True
1850083905,2983.05000000,0.00370000,3402596802,3402596802,1767245743055,False,True
1850083906,2983.05000000,0.01680000,3402596803,3402596803,1767245743234,False,True
1850083907,2983.04000000,0.06710000,3402596804,3402596804,1767245749903,True,True
1850083908,2983.04000000,0.00250000,3402596805,3402596805,1767245752027,True,True
1850083909,2983.05000000,0.06700000,3402596806,3402596806,1767245752222,False,True
1850083910,2983.05000000,0.20740000,3402596807,3402596855,1767245752416,False,True
1850083911,2983.06000000,1.76420000,3402596856,3402596880,1767245752416,False,True
1850083912,2983.07000000,0.00350000,3402596881,3402596882,1767245752416,False,True
1850083913,2983.08000000,0.00180000,3402596883,3402596883,1767245752416,False,True
1850083914,2983.09000000,0.00680000,3402596884,3402596885,1767245752416,False,True
1850083915,2983.10000000,0.00560000,3402596886,3402596888,1767245752416,False,True
1850083916,2983.11000000,0.00180000,3402596889,3402596889,1767245752416,False,True
1850083917,2983.12000000,0.00350000,3402596890,3402596891,1767245752416,False,True
1850083918,2983.13000000,0.00700000,3402596892,3402596895,1767245752416,False,True
1850083919,2983.14000000,0.01940000,3402596896,3402596898,1767245752416,False,True
1850083920,2983.15000000,0.00540000,3402596899,3402596901,1767245752416,False,True
1850083921,2983.16000000,0.33600000,3402596902,3402596902,1767245752416,False,True
1850083922,2983.18000000,0.00540000,3402596903,3402596905,1767245752416,False,True
1850083923,2983.19000000,0.04820000,3402596906,3402596931,1767245752516,False,True
1850083924,2983.20000000,0.02720000,3402596932,3402596946,1767245752516,False,True
1850083925,2983.25000000,0.03440000,3402596947,3402596949,1767245752516,False,True
1850083926,2983.26000000,0.00510000,3402596950,3402596952,1767245752516,False,True
1850083927,2983.28000000,0.00540000,3402596953,3402596955,1767245752516,False,True
1850083928,2983.29000000,0.04460000,3402596956,3402596979,1767245752566,False,True
1850083929,2983.30000000,0.02540000,3402596980,3402596993,1767245752566,False,True
1850083930,2983.31000000,0.00540000,3402596994,3402596996,1767245752566,False,True
1850083931,2983.32000000,0.05200000,3402596997,3402596997,1767245752566,False,True
1850083932,2983.33000000,0.00540000,3402596998,3402597000,1767245752566,False,True
1850083933,2983.34000000,0.04440000,3402597001,3402597024,1767245752916,False,True
1850083934,2983.35000000,0.02340000,3402597025,3402597037,1767245752916,False,True
1850083935,2983.37000000,0.00340000,3402597038,3402597039,1767245752916,False,True
1850083936,2983.38000000,0.00540000,3402597040,3402597042,1767245752916,False,True
1850083937,2983.39000000,0.07700000,3402597043,3402597043,1767245752916,False,True
1850083938,2983.40000000,0.00710000,3402597044,3402597047,1767245752916,False,True
1850083939,2983.44000000,0.00680000,3402597048,3402597051,1767245752916,False,True
1850083940,2983.47000000,0.00540000,3402597052,3402597054,1767245752916,False,True
1850083941,2983.47000000,0.03390000,3402597055,3402597055,1767245753080,True,True
1850083942,2983.48000000,0.01670000,3402597056,3402597064,1767245756002,False,True
1850083943,2983.47000000,0.00400000,3402597065,3402597065,1767245758542,True,True
1850083944,2983.48000000,0.00600000,3402597066,3402597069,1767245758732,False,True
1850083945,2983.47000000,0.20380000,3402597070,3402597070,1767245762067,True,True
1850083946,2983.48000000,0.00330000,3402597071,3402597071,1767245765971,False,True
1850083947,2983.48000000,2.65950000,3402597072,3402597084,1767245766254,False,True
1850083948,2983.48000000,0.00180000,3402597085,3402597085,1767245767786,False,True
1850083949,2983.48000000,0.00340000,3402597086,3402597086,1767245769185,False,True
1850083950,2983.47000000,0.34470000,3402597087,3402597087,1767245776954,True,True
1850083951,2983.47000000,0.18420000,3402597088,3402597088,1767245780067,True,True
1850083952,2983.48000000,0.01010000,3402597089,3402597089,1767245781971,False,True
1850083953,2983.47000000,2.66800000,3402597090,3402597163,1767245784249,True,True
1850083954,2983.46000000,1.26120000,3402597164,3402597171,1767245784249,True,True
1850083955,2983.45000000,1.00940000,3402597172,3402597176,1767245784249,True,True
1850083956,2983.44000000,0.00520000,3402597177,3402597179,1767245784250,True,True
1850083957,2983.43000000,0.00680000,3402597180,3402597181,1767245784250,True,True
1850083958,2983.42000000,0.00180000,3402597182,3402597182,1767245784250,True,True
1850083959,2983.41000000,0.00520000,3402597183,3402597185,1767245784250,True,True
1850083960,2983.40000000,0.00690000,3402597186,3402597189,1767245784250,True,True
1850083961,2983.39000000,0.00180000,3402597190,3402597190,1767245784250,True,True
1850083962,2983.34000000,0.02660000,3402597191,3402597197,1767245784250,True,True
1850083963,2983.33000000,0.13990000,3402597198,3402597198,1767245784250,True,True
1850083964,2983.26000000,0.00170000,3402597199,3402597199,1767245784252,True,True
1850083965,2983.20000000,0.04180000,3402597200,3402597206,1767245784252,True,True
1850083966,2983.19000000,0.34060000,3402597207,3402597210,1767245784252,True,True
1850083967,2983.18000000,3.00000000,3402597211,3402597214,1767245784252,True,True
1850083968,2983.16000000,0.06710000,3402597215,3402597215,1767245784252,True,True
1850083969,2983.18000000,0.05980000,3402597216,3402597229,1767245784258,True,True
1850083970,2983.17000000,0.00900000,3402597230,3402597234,1767245784258,True,True
1850083971,2983.16000000,0.00600000,3402597235,3402597237,1767245784258,True,True
1850083972,2983.14000000,0.65400000,3402597238,3402597245,1767245784258,True,True
1850083973,2983.13000000,0.00620000,3402597246,3402597248,1767245784258,True,True
1850083974,2983.12000000,0.05710000,3402597249,3402597251,1767245784258,True,True
1850083975,2983.10000000,0.00200000,3402597252,3402597252,1767245784258,True,True
1850083976,2983.08000000,0.00170000,3402597253,3402597253,1767245784258,True,True
1850083977,2983.06000000,0.00540000,3402597254,3402597256,1767245784258,True,True
1850083978,2983.05000000,0.01380000,3402597257,3402597262,1767245784258,True,True
1850083979,2983.04000000,0.60220000,3402597263,3402597266,1767245784258,True,True
1850083980,2983.04000000,0.44280000,3402597267,3402597272,1767245784259,True,True
1850083981,2983.04000000,0.40220000,3402597273,3402597274,1767245784260,True,True
1850083982,2983.04000000,0.26810000,3402597275,3402597276,1767245784260,True,True
1850083983,2983.04000000,0.50270000,3402597277,3402597280,1767245784261,True,True
1850083984,2983.04000000,0.03250000,3402597281,3402597281,1767245784261,True,True
1850083985,2983.04000000,0.14220000,3402597282,3402597282,1767245784261,True,True
1850083986,2983.04000000,0.02780000,3402597283,3402597283,1767245784268,True,True
1850083987,2983.04000000,0.04840000,3402597284,3402597285,1767245784269,True,True
1850083988,2983.04000000,0.02710000,3402597286,3402597286,1767245784270,True,True
1850083989,2983.04000000,0.23190000,3402597287,3402597288,1767245784270,True,True
1850083990,2983.04000000,0.33520000,3402597289,3402597308,1767245784281,True,True
1850083991,2983.04000000,2.22140000,3402597309,3402597332,1767245784289,True,True
1850083992,2983.04000000,2.50590000,3402597333,3402597339,1767245784289,True,True
1850083993,2983.04000000,0.27660000,3402597340,3402597341,1767245784290,True,True
1850083994,2983.03000000,0.09200000,3402597342,3402597350,1767245784290,True,True
1850083995,2983.02000000,0.10440000,3402597351,3402597353,1767245784290,True,True
1850083996,2983.01000000,0.00520000,3402597354,3402597356,1767245784290,True,True
1850083997,2983.00000000,0.02050000,3402597357,3402597361,1767245784290,True,True
1850083998,2982.99000000,0.00180000,3402597362,3402597362,1767245784290,True,True
1850083999,2982.98000000,0.00690000,3402597363,3402597366,1767245784290,True,True
1850084000,2982.96000000,0.00860000,3402597367,3402597371,1767245784290,True,True
1850084001,2982.95000000,0.01200000,3402597372,3402597375,1767245784290,True,True
1850084002,2982.94000000,0.01860000,3402597376,3402597379,1767245784290,True,True
1850084003,2982.93000000,0.00680000,3402597380,3402597382,1767245784290,True,True
1850084004,2982.91000000,0.00540000,3402597383,3402597385,1767245784290,True,True
1850084005,2982.90000000,0.11500000,3402597386,3402597391,1767245784290,True,True
1850084006,2982.87000000,0.00530000,3402597392,3402597394,1767245784290,True,True
1850084007,2982.85000000,0.00190000,3402597395,3402597396,1767245784298,True,True
1850084008,2982.85000000,0.24790000,3402597397,3402597417,1767245784318,True,True
1850084009,2982.85000000,0.01670000,3402597418,3402597418,1767245784319,True,True
1850084010,2982.85000000,0.09650000,3402597419,3402597419,1767245784321,True,True
1850084011,2982.85000000,0.15430000,3402597420,3402597421,1767245784322,True,True
1850084012,2982.85000000,0.01740000,3402597422,3402597422,1767245784368,True,True
1850084013,2982.85000000,1.43280000,3402597423,3402597460,1767245784729,True,True
1850084014,2982.84000000,0.01870000,3402597461,3402597470,1767245784921,True,True
1850084015,2982.84000000,0.06190000,3402597471,3402597494,1767245784922,True,True
1850084016,2982.83000000,0.01420000,3402597495,3402597502,1767245784924,True,True
1850084017,2982.82000000,0.04200000,3402597503,3402597504,1767245784924,True,True
1850084018,2982.81000000,0.00360000,3402597505,3402597506,1767245784924,True,True
1850084019,2982.80000000,0.00870000,3402597507,3402597511,1767245784930,True,True
1850084020,2982.80000000,0.83810000,3402597512,3402597550,1767245785280,True,True
1850084021,2982.79000000,0.01260000,3402597551,3402597557,1767245785280,True,True
1850084022,2982.78000000,0.00180000,3402597558,3402597558,1767245785280,True,True
1850084023,2982.77000000,0.00520000,3402597559,3402597561,1767245785280,True,True
1850084024,2982.76000000,0.00520000,3402597562,3402597564,1767245785280,True,True
1850084025,2982.75000000,0.00180000,3402597565,3402597565,1767245785280,True,True
1850084026,2982.74000000,0.00720000,3402597566,3402597569,1767245785280,True,True
1850084027,2982.73000000,0.88070000,3402597570,3402597577,1767245785280,True,True
1850084028,2982.70000000,0.00550000,3402597578,3402597580,1767245785280,True,True
1850084029,2982.66000000,0.00340000,3402597581,3402597582,1767245785280,True,True
1850084030,2982.65000000,0.00540000,3402597583,3402597585,1767245785280,True,True
1850084031,2982.64000000,0.27080000,3402597586,3402597587,1767245785280,True,True
1850084032,2982.63000000,0.00510000,3402597588,3402597590,1767245785280,True,True
1850084033,2982.60000000,0.02840000,3402597591,3402597604,1767245785283,True,True
1850084034,2982.60000000,0.00700000,3402597605,3402597605,1767245785642,False,True
1850084035,2982.59000000,0.99470000,3402597606,3402597650,1767245786084,True,True
1850084036,2982.58000000,0.01260000,3402597651,3402597657,1767245786084,True,True
1850084037,2982.57000000,0.00020000,3402597658,3402597658,1767245786084,True,True
1850084038,2982.57000000,0.00340000,3402597659,3402597660,1767245786084,True,True
1850084039,2982.56000000,0.82080000,3402597661,3402597692,1767245786455,True,True
1850084040,2982.55000000,0.01420000,3402597693,3402597700,1767245786455,True,True
1850084041,2982.54000000,0.00520000,3402597701,3402597703,1767245786455,True,True
1850084042,2982.53000000,0.00380000,3402597704,3402597706,1767245786455,True,True
1850084043,2982.53000000,0.00680000,3402597707,3402597710,1767245786455,True,True
1850084044,2982.52000000,0.28860000,3402597711,3402597719,1767245786456,True,True
1850084045,2982.50000000,0.00920000,3402597720,3402597724,1767245786456,True,True
1850084046,2982.49000000,0.67320000,3402597725,3402597727,1767245786456,True,True
1850084047,2982.49000000,0.00170000,3402597728,3402597728,1767245786456,True,True
1850084048,2982.48000000,0.00520000,3402597729,3402597731,1767245786456,True,True
1850084049,2982.47000000,0.01200000,3402597732,3402597735,1767245786456,True,True
1850084050,2982.45000000,0.00180000,3402597736,3402597736,1767245786456,True,True
1850084051,2982.44000000,0.00540000,3402597737,3402597739,1767245786456,True,True
1850084052,2982.43000000,1.98110000,3402597740,3402597741,1767245786456,True,True
1850084053,2982.43000000,0.04300000,3402597742,3402597760,1767245786463,True,True
1850084054,2982.42000000,0.01070000,3402597761,3402597766,1767245786463,True,True
1850084055,2982.40000000,0.00200000,3402597767,3402597767,1767245786463,True,True
1850084056,2982.36000000,0.00680000,3402597768,3402597771,1767245786463,True,True
1850084057,2982.32000000,0.00180000,3402597772,3402597772,1767245786463,True,True
1850084058,2982.31000000,0.00870000,3402597773,3402597773,1767245786463,True,True
1850084059,2982.31000000,0.12190000,3402597774,3402597796,1767245786471,True,True
1850084060,2982.30000000,0.01440000,3402597797,3402597804,1767245786471,True,True
1850084061,2982.29000000,0.00880000,3402597805,3402597809,1767245786471,True,True
1850084062,2982.28000000,0.27260000,3402597810,3402597812,1767245786471,True,True
1850084063,2982.26000000,0.00340000,3402597813,3402597814,1767245786471,True,True
1850084064,2982.24000000,0.00680000,3402597815,3402597818,1767245786471,True,True
1850084065,2982.22000000,0.00360000,3402597819,3402597820,1767245786471,True,True
1850084066,2982.21000000,0.00880000,3402597821,3402597824,1767245786471,True,True
1850084067,2982.20000000,0.10200000,3402597825,3402597826,1767245786471,True,True
1850084068,2982.19000000,0.00170000,3402597827,3402597827,1767245786471,True,True
1850084069,2982.16000000,0.00180000,3402597828,3402597828,1767245786471,True,True
1850084070,2982.16000000,0.16750000,3402597829,3402597829,1767245789526,False,True
1850084071,2982.16000000,10.00000000,3402597830,3402597832,1767245792681,False,True
1850084072,2982.15000000,2.77800000,3402597833,3402597872,1767245795753,True,True
1850084073,2982.14000000,0.03680000,3402597873,3402597881,1767245795753,True,True
1850084074,2982.13000000,0.00720000,3402597882,3402597885,1767245795753,True,True
1850084075,2982.12000000,0.21070000,3402597886,3402597891,1767245795753,True,True
1850084076,2982.11000000,0.00680000,3402597892,3402597893,1767245795753,True,True
1850084077,2982.10000000,0.00380000,3402597894,3402597895,1767245795753,True,True
1850084078,2982.09000000,0.00360000,3402597896,3402597897,1767245795753,True,True
1850084079,2982.08000000,0.00520000,3402597898,3402597900,1767245795753,True,True
1850084080,2982.07000000,0.00540000,3402597901,3402597903,1767245795753,True,True
1850084081,2982.06000000,0.09090000,3402597904,3402597909,1767245795753,True,True
1850084082,2982.05000000,0.00680000,3402597910,3402597913,1767245795753,True,True
1850084083,2982.04000000,0.00720000,3402597914,3402597917,1767245795753,True,True
1850084084,2982.03000000,0.33530000,3402597918,3402597918,1767245795753,True,True
1850084085,2982.00000000,0.01080000,3402597919,3402597924,1767245795753,True,True
1850084086,2981.99000000,0.03620000,3402597925,3402597928,1767245795753,True,True
1850084087,2981.98000000,0.37230000,3402597929,3402597932,1767245795753,True,True
1850084088,2981.94000000,0.00260000,3402597933,3402597933,1767245795753,True,True
1850084089,2981.92000000,0.20110000,3402597934,3402597934,1767245795753,True,True
1850084090,2981.90000000,0.00540000,3402597935,3402597937,1767245795753,True,True
1850084091,2981.88000000,0.05540000,3402597938,3402597940,1767245795753,True,True
1850084092,2981.87000000,2.47840000,3402597941,3402597942,1767245795753,True,True
1850084093,2981.86000000,0.00170000,3402597943,3402597943,1767245795753,True,True
1850084094,2981.85000000,0.85680000,3402597944,3402597949,1767245795753,True,True
1850084095,2981.84000000,1.50000000,3402597950,3402597953,1767245795753,True,True
1850084096,2981.83000000,0.17700000,3402597954,3402597955,1767245795754,True,True
1850084097,2981.82000000,0.01670000,3402597956,3402597956,1767245795754,True,True
1850084098,2981.82000000,0.01670000,3402597957,3402597957,1767245795755,True,True
1850084099,2981.82000000,0.42000000,3402597958,3402597960,1767245795755,True,True
1850084100,2981.81000000,0.85340000,3402597961,3402597964,1767245795755,True,True
1850084101,2981.80000000,0.00200000,3402597965,3402597965,1767245795755,True,True
1850084102,2981.78000000,0.13310000,3402597966,3402597966,1767245795755,True,True
1850084103,2981.78000000,0.31690000,3402597967,3402597967,1767245795755,True,True
1850084104,2981.77000000,0.00340000,3402597968,3402597969,1767245795755,True,True
1850084105,2981.76000000,0.32870000,3402597970,3402597974,1767245795755,True,True
1850084106,2981.75000000,0.55340000,3402597975,3402597978,1767245795755,True,True
1850084107,2981.74000000,0.00170000,3402597979,3402597979,1767245795755,True,True
1850084108,2981.73000000,0.45000000,3402597980,3402597980,1767245795755,True,True
1850084109,2981.72000000,0.00510000,3402597981,3402597983,1767245795755,True,True
1850084110,2981.71000000,0.49220000,3402597984,3402597990,1767245795755,True,True
1850084111,2981.70000000,0.81230000,3402597991,3402597993,1767245795755,True,True
1850084112,2981.68000000,0.45000000,3402597994,3402597994,1767245795756,True,True
1850084113,2981.67000000,0.90340000,3402597995,3402597998,1767245795756,True,True
1850084114,2981.66000000,0.46810000,3402597999,3402598005,1767245795756,True,True
1850084115,2981.65000000,0.19830000,3402598006,3402598006,1767245795756,True,True
1850084116,2981.64000000,0.02950000,3402598007,3402598013,1767245795757,True,True
1850084117,2981.60000000,0.00380000,3402598014,3402598015,1767245795758,True,True
1850084118,2981.59000000,0.03350000,3402598016,3402598016,1767245795758,True,True
1850084119,2981.58000000,1.00800000,3402598017,3402598018,1767245795758,True,True
1850084120,2981.57000000,0.24160000,3402598019,3402598022,1767245795758,True,True
1850084121,2981.56000000,0.67060000,3402598023,3402598023,1767245795758,True,True
1850084122,2981.54000000,0.21690000,3402598024,3402598024,1767245795760,True,True
1850084123,2981.54000000,0.89950000,3402598025,3402598028,1767245795761,True,True
1850084124,2981.52000000,0.00170000,3402598029,3402598029,1767245795761,True,True
1850084125,2981.50000000,0.04230000,3402598030,3402598031,1767245795761,True,True
1850084126,2981.49000000,0.67410000,3402598032,3402598033,1767245795761,True,True
1850084127,2981.47000000,0.33530000,3402598034,3402598036,1767245795764,True,True
1850084128,2981.47000000,0.22300000,3402598037,3402598037,1767245795769,True,True
1850084129,2981.47000000,0.00190000,3402598038,3402598038,1767245795769,True,True
1850084130,2981.47000000,0.25140000,3402598039,3402598039,1767245795776,True,True
1850084131,2981.47000000,0.40230000,3402598040,3402598041,1767245795776,True,True
1850084132,2981.47000000,0.26820000,3402598042,3402598042,1767245795776,True,True
1850084133,2981.47000000,0.50290000,3402598043,3402598043,1767245795776,True,True
1850084134,2981.48000000,0.00200000,3402598044,3402598044,1767245795793,False,True
1850084135,2981.47000000,0.33540000,3402598045,3402598045,1767245795799,True,True
1850084136,2981.47000000,0.10000000,3402598046,3402598046,1767245795821,True,True
1850084137,2981.48000000,0.06700000,3402598047,3402598055,1767245795970,False,True
1850084138,2981.48000000,0.20000000,3402598056,3402598061,1767245796036,False,True
1850084139,2981.48000000,0.57550000,3402598062,3402598103,1767245796566,False,True
1850084140,2981.50000000,0.00180000,3402598104,3402598104,1767245796566,False,True
1850084141,2981.51000000,0.00180000,3402598105,3402598105,1767245796566,False,True
1850084142,2981.52000000,0.00180000,3402598106,3402598106,1767245796566,False,True
1850084143,2981.53000000,0.00180000,3402598107,3402598107,1767245796566,False,True
1850084144,2981.54000000,0.00180000,3402598108,3402598108,1767245796566,False,True
1850084145,2981.55000000,0.00180000,3402598109,3402598109,1767245796566,False,True
1850084146,2981.56000000,0.00180000,3402598110,3402598110,1767245796566,False,True
1850084147,2981.57000000,0.00180000,3402598111,3402598111,1767245796566,False,True
1850084148,2981.58000000,0.00350000,3402598112,3402598113,1767245796566,False,True
1850084149,2981.61000000,0.00720000,3402598114,3402598117,1767245796566,False,True
1850084150,2981.62000000,0.04100000,3402598118,3402598135,1767245796616,False,True
1850084151,2981.66000000,0.00180000,3402598136,3402598136,1767245796616,False,True
1850084152,2981.67000000,0.01060000,3402598137,3402598142,1767245796616,False,True
1850084153,2981.68000000,0.56620000,3402598143,3402598146,1767245796616,False,True
1850084154,2981.72000000,0.00350000,3402598147,3402598148,1767245796616,False,True
1850084155,2981.78000000,0.00180000,3402598149,3402598149,1767245796616,False,True
1850084156,2981.79000000,0.00720000,3402598150,3402598153,1767245796616,False,True
1850084157,2981.80000000,0.17000000,3402598154,3402598162,1767245797223,False,True
1850084158,2981.80000000,0.17000000,3402598163,3402598163,1767245797224,False,True
1850084159,2981.80000000,0.17000000,3402598164,3402598164,1767245797657,False,True
1850084160,2981.80000000,0.17000000,3402598165,3402598166,1767245797660,False,True
1850084161,2981.80000000,0.01710000,3402598167,3402598167,1767245797925,False,True
1850084162,2981.80000000,0.17000000,3402598168,3402598168,1767245801531,False,True
1850084163,2981.80000000,0.17000000,3402598169,3402598169,1767245801532,False,True
1850084164,2981.80000000,0.17000000,3402598170,3402598170,1767245801533,False,True
1850084165,2981.80000000,0.03350000,3402598171,3402598171,1767245801952,False,True
1850084166,2981.80000000,0.05650000,3402598172,3402598172,1767245804659,False,True
1850084167,2981.79000000,0.34720000,3402598173,3402598173,1767245806243,True,True
1850084168,2981.80000000,0.00520000,3402598174,3402598176,1767245808839,False,True
1850084169,2981.79000000,1.09600000,3402598177,3402598177,1767245810797,True,True
1850084170,2981.79000000,0.01470000,3402598178,3402598178,1767245813166,True,True
1850084171,2981.80000000,0.00310000,3402598179,3402598180,1767245813223,False,True
1850084172,2981.80000000,0.01690000,3402598181,3402598185,1767245814502,False,True
1850084173,2981.80000000,2.91490000,3402598186,3402598186,1767245814972,False,True
1850084174,2981.80000000,0.50300000,3402598187,3402598222,1767245817094,False,True
1850084175,2981.80000000,0.40240000,3402598223,3402598224,1767245817094,False,True
1850084176,2981.80000000,0.26820000,3402598225,3402598239,1767245817094,False,True
1850084177,2981.80000000,0.10000000,3402598240,3402598241,1767245817095,False,True
1850084178,2981.80000000,0.26820000,3402598242,3402598244,1767245817095,False,True
1850084179,2981.80000000,0.00460000,3402598245,3402598245,1767245817655,False,True
1850084180,2981.79000000,0.09720000,3402598246,3402598263,1767245825414,True,True
1850084181,2981.79000000,0.11190000,3402598264,3402598266,1767245827460,True,True
1850084182,2981.80000000,0.00230000,3402598267,3402598267,1767245827643,False,True
1850084183,2981.79000000,0.01500000,3402598268,3402598268,1767245831129,True,True
1850084184,2981.80000000,0.00180000,3402598269,3402598269,1767245831848,False,True
1850084185,2981.79000000,0.02690000,3402598270,3402598271,1767245834927,True,True
1850084186,2981.80000000,0.00220000,3402598272,3402598272,1767245838042,False,True
1850084187,2981.79000000,0.06710000,3402598273,3402598274,1767245838057,True,True
1850084188,2981.79000000,0.01460000,3402598275,3402598275,1767245839447,True,True
1850084189,2981.79000000,0.25340000,3402598276,3402598281,1767245839583,True,True
1850084190,2981.80000000,0.33530000,3402598282,3402598301,1767245839849,False,True
1850084191,2981.80000000,0.20000000,3402598302,3402598308,1767245839851,False,True
1850084192,2981.80000000,0.10000000,3402598309,3402598311,1767245841718,False,True
1850084193,2981.80000000,0.06700000,3402598312,3402598314,1767245841719,False,True
1850084194,2981.80000000,0.05380000,3402598315,3402598322,1767245841724,False,True
1850084195,2981.80000000,0.37440000,3402598323,3402598340,1767245841725,False,True
1850084196,2981.80000000,0.44920000,3402598341,3402598346,1767245841725,False,True
1850084197,2981.80000000,0.02800000,3402598347,3402598347,1767245841726,False,True
1850084198,2981.80000000,0.26820000,3402598348,3402598358,1767245841727,False,True
1850084199,2981.80000000,1.31600000,3402598359,3402598379,1767245841766,False,True
1850084200,2981.81000000,2.43010000,3402598380,3402598400,1767245841766,False,True
1850084201,2981.81000000,1.75570000,3402598401,3402598430,1767245843561,False,True
1850084202,2981.82000000,0.01960000,3402598431,3402598441,1767245843562,False,True
1850084203,2981.83000000,0.00180000,3402598442,3402598442,1767245843564,False,True
1850084204,2981.84000000,0.00180000,3402598443,3402598443,1767245843564,False,True
1850084205,2981.85000000,0.00860000,3402598444,3402598446,1767245843564,False,True
1850084206,2981.86000000,0.00170000,3402598447,3402598447,1767245843564,False,True
1850084207,2981.93000000,0.00520000,3402598448,3402598450,1767245843567,False,True
1850084208,2981.99000000,0.00540000,3402598451,3402598453,1767245843567,False,True
1850084209,2982.00000000,0.08940000,3402598454,3402598457,1767245843567,False,True
1850084210,2982.00000000,0.06700000,3402598458,3402598458,1767245843568,False,True
1850084211,2982.00000000,0.07900000,3402598459,3402598459,1767245843571,False,True
1850084212,2982.00000000,0.07900000,3402598460,3402598460,1767245843572,False,True
1850084213,2982.00000000,0.07900000,3402598461,3402598461,1767245843572,False,True
1850084214,2982.00000000,0.07900000,3402598462,3402598462,1767245843573,False,True
1850084215,2982.00000000,0.08000000,3402598463,3402598463,1767245843573,False,True
1850084216,2982.00000000,0.07900000,3402598464,3402598464,1767245843573,False,True
1850084217,2982.00000000,0.07900000,3402598465,3402598473,1767245843575,False,True
1850084218,2982.00000000,0.04020000,3402598474,3402598495,1767245843615,False,True
1850084219,2982.01000000,0.02500000,3402598496,3402598509,1767245843615,False,True
1850084220,2982.03000000,0.00180000,3402598510,3402598510,1767245843615,False,True
1850084221,2982.01000000,0.03760000,3402598511,3402598530,1767245843667,False,True
1850084222,2982.02000000,0.02340000,3402598531,3402598543,1767245843667,False,True
1850084223,2982.07000000,0.03980000,3402598544,3402598549,1767245843667,False,True
1850084224,2982.08000000,0.11300000,3402598550,3402598553,1767245843667,False,True
